tt0424942,Deep Sea 3D,"Sea life in a whole new way. Deep Sea 3D, an underwater adventure from the filmmakers behind the successful IMAXÂ® 3D film Into the Deep, transports audiences deep below the ocean surface. Through the magic of IMAXÂ®; and IMAX 3D, moviegoers will swim with some of the planets most unique, dangerous and colorful creatures, and understand this inspiring underworld.",0
tt0430634,Stick It,"Haley is a naturally gifted athlete but, with her social behavior, the teen seems intent on squandering her abilities. After a final brush with the law, a judge sentences her to an elite gymnastics academy run by a legendary, hard-nosed coach. Once there, Haley's rebellious attitude wins her both friends and enemies.",0
tt0427528,Mercenary for Justice,"Mercenary John Seeger is one of the best in the business. John and his crew battle some soldiers on Galmoral Island in Southern Africa as they're trying to rescue the French Ambassador -- there's a coup going on. Some of John's soldiers unload their machine guns into the Ambassador and his family, blowing the mission and getting his best friend Radio Jones killed. He heads back to the US and visits Radio's wife Shondra to tells her the news, and then promises that he'll take care of her and her son Eddie. But shortly after he makes that vow, Shondra and Eddie get kidnapped.",0
tt0469916,Hollow Man II,"After the mysterious death of scientist, Dr. Devin Villiers, Det. Frank Turner and his partner are assigned to protect Villiers' colleague, who revealed that  a veteran soldier was subjected to an experiment with the objective of creating the ultimate national security weapon... an undetectable soldier. The experiment failed â€“ with disastrous side effects.",0
tt0422401,Hatchet,"When a group of tourists on a New Orleans haunted swamp tour find themselves stranded in the wilderness, their evening of fun and spooks turns into a horrific nightmare.",0
tt0763840,Home of the Brave,"The day after they get the word they'll go home in two weeks, a group of soldiers from Spokane are ambushed in an Iraqi city. Back stateside we follow four of them - a surgeon who saw too much, a teacher who's a single mom and who lost a hand in the ambush, an infantry man whose best friend died that day, and a soldier who keeps reliving the moment he killed a civilian woman.",0
tt0412798,Half Light,"Rachel Carson, a best-selling crime novelist, is devastated and filled with guilt over the accidental death of her son. Hoping that a change of scenery will help alleviate her suffering, she leaves her home in the city and moves into a vacant country house owned by a friend and begins a relationship with charming local Angus. But, just as her life is taking a turn for the better, Rachel realizes she's being romanced by a ghost, leading her to doubt her own sanity.",0
tt0404203,Little Children,"The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations.",0
tt0437863,The Benchwarmers,A trio of guys try and make up for missed opportunities in childhood by forming a three-player baseball team to compete against standard little league squads.,0
tt0481513,Dr. Dolittle 3,"Lisa Dolittle sends her daughter to 'Durango', a Dude Ranch, to find herself. While there, she uses her talent to talk to the animals in order to save Durango from being taken over by a neighboring Ranch.",0
tt0775425,Barbie Fairytopia: Mermaidia,"In this animated follow-up to Fairytopia, Elina (played by Barbie) enlists the help of a mermaid, Nori, to save her friend Nalu, a merman prince who has been captured by the wicked Laverna.",0
tt0901686,Mater and the Ghostlight,"Mater, the rusty but trusty tow truck from Cars, spends a day in Radiator Springs playing scary pranks on his fellow townsfolk. That night at Flo's V8 CafÃ©, the Sheriff tells the story of the legend of the Ghostlight, and as everyone races home Mater is left alone primed for a good old-fashioned scare.",0
tt0469111,I'll Always Know What You Did Last Summer,"Several teenagers in a small-town in Colorado concoct a July 4th prank based on a frightening legend that goes awry when their friend ends up accidentally killed; however, the teens agree to keep their involvement a secret from the authorities, who continue to search for the man who apparently killed their friend. A year later, with the July 4th celebration coming up again, the teenagers realize that they're being stalked by someone who clearly intends on keeping the horrible legend alive by killing them off.",0
tt0455596,The Librarian: Return to King Solomon's Mines,"After retrieving the Crystal Skull in Utah, Flynn Carsen receives a map in the mail with the secret location of King Solomon's Mines. When the scroll is stolen, Judson explains the power of the Key of Solomon's book and assigns Flynn to retrieve the map. The map is useless without the legend piece to decipher it, which is located in Volubilis near the Roman ruins in Morocco. Flynn heads to Casablanca to the ruins where he is chased by a group of mercenaries leaded by General Samir. They too want to find the location of King Solomon's mines. Flynn teams-up with Professor Emily Davenport working in the dig and they escape from General Samir and his men. While traveling to Gedi, they save the local Jomo from death and the trio faces a dangerous journey through the wild Africa.",0
tt0448114,Shadow Man,An intelligence operative discovers that no one is what they seem in the shadowy world of espionage.,0
tt0488085,Big Nothing,"A frustrated, unemployed teacher joins forces with a scammer and his girlfriend in a blackmailing scheme.",0
tt0259822,Calibre 45,"Kate and her brutish boyfriend Big Al sell handguns on the streets of New York. She's smart, stylish, and self-confident, but all that leaves her when Al, in a jealous and self-indulgent rage, beats her. Three friends encourage her recovery: Vic, a woman who would like to be Kate's lover; Reilly, who runs with Al but also is attracted to Kate and repulsed by Al's violence; and, Liz, the counselor assigned to Kate from a battered-women's program. Vic and Reilly talk about killing Al, Liz gives pep talks; Kate remains frightened. Will Al's menace and Kate's dependency hold sway?",0
tt0434139,The Last Kiss,"Revolves around a young couple and their friends struggling with adulthood and issues of relationships and commitment. Based on the 2001 Italian film L'ultimo bacio, directed by Gabriele Muccino.",0
tt0430674,The Thief Lord,"A tale about two young boys, Prosper and Bo, who flee to Venice after being orphaned and dumped in the care of a cruel auntie. Hiding in the canals and alleyways of the city, the boys are befriended by a gang of young urchins and their enigmatic leader, the Thief Lord. From their home base of an old cinema theater, the children steal from the rich to support themselves and soon capture the interest of a bumbling detective. However, a greater threat to the children is something from a forgotten past-- a beautiful magical treasure with the power to spin time itself",0
tt0420757,Man About Town,A top Hollywood talent agent finds his cushy existence threatened when he discovers that his wife is cheating on him and that his journal has been swiped by a reporter out to bring him down.,0
tt0945571,Lifted,"When an overconfident teen alien gets behind the controls of a spaceship, he must attempt to abduct a slumbering farmer under the watchful eye of a critical instructor. But abducting humans requires precision and a gentle touch, and within a few missteps it's painfully clear why more humans don't go missing every year.",0
tt0902999,No Time for Nuts,Scrat comes across a time machine and is transported to various times all in pursuit of his beloved acorn.,0
tt0790781,Wendy Wu: Homecoming Warrior,"It is the story of an average, popular American teenager named Wendy Wu who discovers that in order to win the coveted crown she must first learn the way of the warrior. Wendy Wu has a one track mind, and that track leads directly to the title of homecoming queen -- no unscheduled stops, and no unnecessary detours. When a mysterious Chinese monk named Shen arrives to mold Wendy into a fearless kung fu warrior, however, her royal aspirations suddenly jump the track as she desperately attempts to juggle her boyfriend, her homework, and of course, the fierce competition to become homecoming queen. Now, as Wendy begins to train her mind, body, and spirit in the ancient tradition of the martial arts and her inner warrior gradually begins to emerge, the girl who once obsessed over popularity finally begins to put that popularity into perspective as she gradually realizes what truly matters in life.",0
tt0441774,Lonely Hearts,"In the late 1940's, Martha Beck and Raymond Fernandez were America's notorious ""Lonely Hearts Killers"". Their lethal scam was simple; they would swindle and then viciously murder lovelorn war widows who would answer their personal ads in which Ray would describe himself as a sexy Latin Lover. Based on a true story.",0
tt0444112,Fauteuils d'orchestre,"A young woman arrives in Paris where she finds a job as a waitress in bar next on Avenue Montaigne that caters to the surrounding theaters and the wealthy inhabitants of the area. She will meet a pianist, a famous actress and a great art collector, and become acquainted with the ""luxurious"" world her grandmother has told her about since her childhood.",0
tt0420901,Shooting Dogs,"Two westerners, a priest and a teacher find themselves in the middle of the Rwandan genocide and face a moral dilemna. Do they place themselves in danger and protect the refugees, or escape the country with their lives? Based on a true story.",0
tt0420294,The Texas Chainsaw Massacre: The Beginning,"Chrissie and her friends set out on a road trip for a final fling before one is shipped off to Vietnam. Along the way, bikers harass the foursome and cause an accident that throws Chrissie from the vehicle. The lawman who arrives on the scene kills one of the bikers and brings Chrissie's friends to the Hewitt homestead, where young Leatherface is learning the tools of terror.",0
tt0425196,Like Minds,A forensic psychologist must determine if a minor should be charged with murder.,0
tt0457275,Altered,"Fifteen years ago, a group of men's lives were forever changed by a strange occurrence. Now, the same group of men will spend a night together ... in terror.",0
tt0464196,Severance,"Members (Danny Dyer, Laura Harris, Tim McInnerny) of the Palisades Defense Corp. sales group arrive in Europe for a team-building exercise. A fallen tree blocks the route, and they must hike to their destination. However, a psychotic killer lurks in the woods, and he has a horrible fate in mind for each of the co-workers.",0
tt0458471,Second In Command,"Armed insurgents attempt a coup d'etat in a troubled Eastern European country, and the president flees to the U.S. embassy for protection. When the U.S. ambassador is murdered by the ruthless and gun-happy rebels, it comes down to the second-in-command of the embassy, Sam Keenan, played by Belgian kickboxer Jean-Claude Van Damme, to use his amazing martial arts technique to defend the besieged.",0
tt0424908,Copying Beethoven,"A fictionalised exploration of Beethoven's life in his final days working on his Ninth Symphony. It is 1824. Beethoven is racing to finish his new symphony. However, it has been years since his last success and he is plagued by deafness, loneliness and personal trauma. A copyist is urgently needed to help the composer. A fictional character is introduced in the form of a young conservatory student and aspiring composer named Anna Holtz. The mercurial Beethoven is skeptical that a woman might become involved in his masterpiece but slowly comes to trust in Anna's assistance and in the end becomes quite fond of her. By the time the piece is performed, her presence in his life is an absolute necessity. Her deep understanding of his work is such that she even corrects mistakes he has made, while her passionate personality opens a door into his private world.",0
tt0482629,The Ultimate Gift,"When his wealthy grandfather finally dies, Jason Stevens fully expects to benefit when it comes to the reading of the will. But instead of a sizable inheritance, Jason receives a test, a series of tasks he must complete before he can get any money.",0
tt0795376,Eating Out 2: Sloppy Seconds,"After Marc dumps him, Kyle unites with Gwen and Tiffani to land sexually confused art model Troy by pretending to be straight. However, Marc wants Troy, too, and members from a notorious ""ex-gay"" group are slipping for the both of them.",0
tt0816562,The Little Matchgirl,"An animated short based on Hans Christian Andersen's tale about a poor young girl with a burning desire to find comfort and happiness in her life. Desperate to keep warm, the girl lights the matches she sells, and envisions a very different life for herself in the fiery flames filled with images of loving relatives, bountiful food, and a place to call home.",0
tt0448075,The Night Listener,"In the midst of his crumbling relationship, a radio show host begins speaking to his biggest fan, a young boy, via the telephone. But when questions about the boy's identity come up, the host's life is thrown into chaos.",0
tt0478566,Nos jours heureux,"Set in 1992, a manager Vincent has to run a children's holiday camp for three weeks and to face the unexpected concerning the place, his colleagues, various problems linked to children about the rooms, trips, their belongings...",0
tt0810895,Hellboy Animated: Sword of Storms,"A folklore professor becomes unwittingly possessed by the ancient Japanese demons of Thunder and Lightning. But when The Bureau of Paranormal Research &amp; Defense dispatches a team of agents to investigate, a cursed samurai sword sends Hellboy to a supernatural dimension of ghosts, monsters, and feudal mayhem. Now while pyrokinetic Liz Sherman and fishboy Abe Sapien battle one very pissed-off dragon, a lost and cranky Hellboy must find his way home.",0
tt0497329,Behind Enemy Lines II: Axis of Evil,"Navy SEALS, headed by Lt. Bobby James, are dispatched to North Korea on a covert mission, all in an effort to take out a missile site...",0
tt0806102,Jeff Dunham: Arguing with Myself,"Arguing With Myself, a recorded live performance of ventriloquist Jeff Dunham, portrays a comedian whose revival of an old-fashioned art has made ventriloquism more relevant to modern societal concerns. Starring his six main characters, from Bubba Jay, a Nascar-obsessed hick, to Peanut, a flamboyant gay monkey, Dunhamâ€™s puppets have dirty but relatively inoffensive senses of humor that mock the American Dream. His skills as a ventriloquist alone make him a fascinating entertainer, and anyone interested in how puppetry and ventriloquism has progressed over the decades would benefit from watching Dunham bring life to his wooden friends.",0
tt0419749,Find Me Guilty,"Based on the true story of Jack DiNorscio, a mobster who defended himself in court for what would be the longest mafia trial in U.S. history.",0
tt0787505,Rest Stop,"The film follows Nicole Carrow, a young woman who is threatened by a maniac serial killer, after her boyfriend Jess, is abducted in a rest stop.",0
tt0462002,NapolÃ©on (et moi),"Elba island, 1814. Martino is a young teacher, idealist and strongly anti Napoleon, in love with the beautiful and noble Baroness Emily. The young man finds himself serving as librarian to the Great Emperor in exile, whom he deeply hates, yet soon begins recording Napoleon's memoirs, getting to know and learning to value the man behind the myth. Among seductions and affairs, expectations and fears, he will craft a precise portrait that nevertheless will not manage to hide a final, inevitable, disappointment.",0
tt0487503,La tourneuse de pages,"MÃ©lanie Prouvost, a ten-year-old butcher's daughter, is a gifted pianist. That is why she and her parents decide that she sit for the Conservatory entrance exam. Although MÃ©lanie is very likely to be admitted, she unfortunately gets distracted by the president of the jury's offhand attitude and she fails. Ten years later, MÃ©lanie becomes her page turner, waiting patiently for her revenge.",0
tt0308353,Happily N'Ever After,"An alliance of evil-doers, led by Frieda, looks to take over Fairy Tale Land. But when Ella realizes her stepmother is out to ruin her storybook existence, she takes a dramatic turn and blossoms into the leader of the resistance effort.",0
tt0422861,The Oh in Ohio,"Priscilla and Jack appear to be the perfect couple, but they have a secret: She is sexually frustrated. They separate in the hope of resolving the situation. While Jack moves into a bachelor pad and begins an affair with a student, Priscilla discovers the joys of self-pleasuring and finds an unusual bed-mate.",0
tt0807840,Elephants Dream,"Emo and Proog are on a journey in the folds of a giant Machine, exploring the twisted and dark complex of wires, gears and cogs. Until one moment a conflict arises that throws out all their assumptions. This is the world's first open source movie, created using the FOSS program Blender.",0
tt0461703,Skinwalkers,"Creatures, bound by the blood of the wolf, that can kill with curses and move at lightening speed, watching the night sky for the rise of the blood-red crescent moon. They are SKINWALKERS. They feed on our flesh and thirst for the taste of human blood. The red moon signals each pack, divided by principles, hell bent to survive an ancient prophecy.",0
tt0452643,Love and Other Disasters,"Flighty Emily ""Jacks"" Jackson works for the British edition of Vogue magazine. Rather than pursue a relationship, Jacks regularly hooks up with her devoted ex-boyfriend, James Wildstone, and lives with Peter Simon, a gay screenwriter. When Jacks meets Argentinian photographer's assistant Paolo Sarmiento, she assumes he is gay and tries to bring him and Peter together, unaware that Paolo is straight and in love with her.",0
tt0494271,La Sconosciuta,"Giuseppe Tornatore's suspenseful thriller ""The Unknown Woman"" won five David di Donatello's for Best Film, Best Director, Best Actress, Best Music, and Best Cinematography. Irena, a Ukrainian woman coming to Italy looking for a job as a maid. She does everything she to become a beloved nanny for an adorable little girl Thea. However, that is just the very beginning of her unknown journey.",0
tt0460792,Fast Food Nation,"Inspired by author Eric Schlosser's New York Times best-seller of the same name, director Richard Linklater's ensemble drama examines the health issues and social consequences of America's love affair with fast food and features an all-star cast that includes Greg Kinnear, Ethan Hawke, Kris Kristofferson, Patricia Arquette, and Luis Guzman.",0
tt0298337,Slipp Jimmy Fri,"Four stoners, five vegans, three mobsters, four hunters and a million reasons to free one junkie elephant.",0
tt0479760,Sweeney Todd,"A BBC adaptation of the Victorian ""penny dreadful"" tale of 18th century ""demon barber"" Sweeney Todd, of Fleet Street, who cuts the throats of unsuspecting clients in his London shop.",0
tt0475937,The Abandoned,"A film producer who was adopted as a baby and sent to America, returns to her native Russia and the family farm. Once there, strange things begin to happen including the disappearance of her guide, the manifestation of ghosts (including her own!) and the appearance of another man who has been drawn to the farm for the same reasons.",0
tt0468489,Half Nelson,"Despite his dedication to the junior-high students who fill his classroom, idealistic teacher Dan Dunne leads a secret life of addiction that the majority of his students will never know. But things change when a troubled student Drey makes a startling discovery of his secret life, causing a tenuous bond between the two that could either end disastrously or provide a catalyst of hope.",0
tt0489070,Hard Luck,"Three converging story lines involving bootleggers, a serial killer and drug dealers are followed. A former drug dealer tries to go straight, but comes across a stash of stolen drugs. Meanwhile, a middle-aged suburban housewife hides a sadistic and vicious streak.",0
tt0488658,Unaccompanied Minors,Five disparate kids snowed in at the airport on Christmas Eve learn some lessons about friendship when they launch a bid to get back to their families and outsmart a disgruntled airport official who wants to keep them grounded.,0
tt0438315,Peaceful Warrior,A chance encounter with a stranger changes the life of a college gymnast.,0
tt0323120,Loving Annabelle,"Annabelle is the wise-beyond-her-years newcomer to an exclusive Catholic girls school. Having been expelled from her first two schools she's bound to stir some trouble. Sparks fly though when sexual chemistry appears between her and the Head of her dorm and English teacher, Simone Bradley. Annabelle pursues her relentlessly and until the end the older woman manages to avoid the law.",0
tt0345461,The Detonator,"Sonni Griffith, a top US Secret Agent must protect a witness as he crosses Europe.",0
tt0490166,London to Brighton,"It's 3:07am and two girls burst into a run down London toilet. Joanne is crying her eyes out and her clothing is ripped. Kelly's face is bruised and starting to swell. Duncan Allen lies in his bathroom bleeding to death. Duncan's son, Stuart, has found his father and wants answers. Derek, Kelly's pimp, needs to find Kelly or it will be him who pays.",0
tt0364955,Art School Confidential,"Starting from childhood attempts at illustration, the protagonist pursues his true obsession to art school. But as he learns how the art world really works, he finds that he must adapt his vision to the reality that confronts him.",0
tt0453533,Unrest,A young pathology med student suspects that the spirit of a dead cadaver in the hospital morgue where she works is killing off all those who handle or desecrate the body.,0
tt0472582,2:37,"A contemporary, ensemble drama telling the complex tale of six high school students whose lives are interwoven with situations that so many of today's youth are faced with. The story takes place during a normal school day. At precisely 2:37 a tragedy will occur, affecting the lives of a group of students and their teachers. As the story unfolds, the individual stories of the six teenagers are revealed, each with its own explosive significance. An unwanted pregnancy unravels a terrible, dark secret; all is not as it appears for the seemingly confident school football hero; an outcast must deal with everyday taunts from his peers; a beautiful young girl battles an eating disorder; a stellar student constantly struggles to win his parents' approval; while another uses drugs to escape from his own demons.",0
tt0477139,Wristcutters: A Love Story,"Zia, distraught over breaking up with his girlfriend, decides to end it all. Unfortunately, he discovers that there is no real ending, only a run-down afterlife that is strikingly similar to his old one, just a bit worse. Discovering that his ex-girlfriend has also ""offed"" herself, he sets out on a road trip, with his Russian rocker friend, to find her. Their journey takes them through an absurd purgatory where they discover that being dead doesn't mean you have to stop livin'!",0
tt0448564,Irresistible,A wife and mother is consumed by the thought that her husband's co-worker is trying to win him away from her and their family.,0
tt0446687,Driving Lessons,"A shy teenage boy trying to escape the influence of his domineering mother, has his world changed when he begins to work for a retired actress.",0
tt0491244,é»‘ç¤¾ä¼š2ï¼šä»¥å’Œä¸ºè´µ,"As election time nears, current Triad chairman Lok (Simon Yam) faces competition from his godsons. At the same time, Jimmy (Louis Koo) looks to increase his business relations with mainland China.",0
tt0482374,Gone,A contemporary psychological thriller in which a young British couple travelling through the Australian outback become involved with a mysterious and charismatic American whose motive for imposing his friendship upon them becomes increasingly suspect and sinister.,0
tt0384814,Ask the Dust,"Mexican beauty Camilla hopes to rise above her station by marrying a wealthy American. That is complicated by meeting Arturo Bandini, a first-generation Italian hoping to land a writing career and a blue-eyed blonde on his arm.",0
tt0432637,Krrish,"Krishna (Roshan) is born with magical powers - a legacy from his father. Priya (Chopra) comes into his life and becomes his world. When she beckons him to Singapore, he follows. In Singapore, Dr. Siddhant Arya (Shah), the megalomaniac scientist is on the verge of changing the future forever. Only one man stands between Dr. Siddharth Arya and his destructive dreams. To block his ruthless ambitions -- Krishna must become Krrish.",0
tt0462485,Poultrygeist: Night of the Chicken Dead,"Humans... the other white meat... Unless you're black, then it's dark meat... Or if you are Asian, then it's yellow meat... Or if you are Native American, it's red meat...",0
tt0415160,Minotaur,"Long ago in the Iron Age a shadow loomed over a lonely village. For generations the village youths are stolen from their families and delivered as sacrifice to a mythical beast - the Minotaur, that dwells beneath a great palace. Theo, haunted by the loss of his love in an earlier sacrifice is convinced that the beast isn't real and that his girl still lives as a slave within the palace. His father Cyrnan, the village leader, tries to reason with Theo not to go but Theo is driven by blind rage. He devises a plan and is taken with the other youths who are dragged screaming from their families.",0
tt0489007,Cow Belles,"In order to learn how to be responsible, two wealthy teen sisters are forced to work in the family business by their exasperated father. When company funds goes missing, it's up to the girls to save the day.",0
tt0470732,Bernard and Doris,"Sympathetic look loosely based on the relationship between tobacco heiress, Doris Duke (1912-1993) - think Duke University - and her shy butler, Bernard Lafferty. The icy and mercurial Duke fires her butler for serving a chilled cantaloupe; the agency sends Lafferty, formerly household staff to Liz Taylor and to Peggy Lee. He's an alcoholic, fresh out of rehab. He gradually becomes Duke's gay alter ego as she romps through life sleeping with young men, making shrewd decisions quickly, managing her fortune and orchids as Lafferty manages her New Jersey estate. With a wine cellar to die for, Bernard falls off the wagon. Can he pull himself together when Doris needs him?",0
tt0437179,See No Evil,"A group of delinquents are sent to clean the Blackwell Hotel. Little do they know reclusive psychopath Jacob Goodnight (Jacobs) has holed away in the rotting hotel. When one of the teens is captured, those who remain -- a group that includes the cop who put a bullet in Goodnight's head four years ago -- band together to survive against the brutal killer.",0
tt0765458,Hogfather,"It's Hogswatch (equivalent to Christmas) on the Discworld and the Hogfather has gone missing, requiring Death to take his place while his granddaughter Susan endeavors to find out what has happened.",0
tt0811073,Slaughtered Vomit Dolls,The gruesome tapestry of psychological manifestations of a nineteen year old bulimic runaway stripper-turned prostitute as she descends into a hellish pit of satanic nightmares and hallucinations.,0
tt0830361,The Lost Room,"Peter Krause (Six Feet Under) heads up the stellar cast of this intriguing new mini-series from the SciFi Channel as Detective Joe Miller, a man desperate to find the one thing he holds most dear in his life: his daughter. Join Miller and other characters and learn about Room 10 at the Sunshine Motel on Route 66, its terrible history, and its supernatural contents that hold the key to his daughter's whereabouts.",0
tt0491747,Away from Her,"A man coping with the institutionalization of his wife because of Alzheimer's disease faces an epiphany when she transfers her affections to another man, a wheel chair-bound mute who also is a patient at the nursing home.",0
tt1000095,PokÃ©mon Ranger and the Temple of the Sea,"On their way through the Battle Frontier, Ash and friends meet up with a PokÃ©mon Ranger who's mission is to deliever the egg of Manaphy to a temple on the ocean's floor. However, a greedy pirate wants the power of Manaphy to himself.",0
tt0846789,The Secret,"Interviews with leading authors, philosophers, scientists, with an in-depth discussion of the Law of Attraction. The audience is shown how they can learn and use 'The Secret' in their everyday lives.",0
tt0933064,The Land Before Time XII: The Great Day of the Flyers,"As the Great Day of the Flyers nears, the Great Valley's flying youngsters are eager to participate in the annual exhibition to show off their skills. Everyone, that is, except free-spirited pterodactyl Petrie, whose individualism causes problems when it comes to staying in formation. Enter his dinosaur pals Littlefoot, Cera, Spike and Ducky, who encourage Petrie to embrace his uniqueness.",0
tt0481522,Flight 93,"Flight 93 is a 2006 made-for-TV film, directed by Peter Markle, which chronicles the events aboard United Airlines Flight 93 during the September 11 attacks. It premiered January 30, 2006 on the A&amp;E Network and was re-broadcast several times throughout 2006. The film focused heavily on eight passengers, namely Todd Beamer, Mark Bingham, Tom Burnett, Jeremy Glick, Lauren Grandcolas, Donald Greene, Nicole Miller, and Honor Elizabeth Wainio. It features small appearances from many other passengers, namely Donald Peterson and his wife, Jean, and also from flight attendant Sandra Bradshaw.",0
tt0465670,Wilderness,"Juvenile delinquents gets sent to a small British island after a fellow prisoners death, where they have to fight for survival.",0
tt0466664,Alien Autopsy,Humouristic reconstruction of the 1995 scandal when two British lads were accused of having faked a documentary from the Roswell incident in 1947.,0
tt0469937,Like Mike 2: Streetball,Another young boy with 'hoop dreams' finds an old pair of Michael Jordan's sneakers and can suddenly play ball like the greatest player in the world.,0
tt0425395,Relative Strangers,An uptight professional meets his lower-class biological parents for the first time.,0
tt0831888,Tekkon kinkurÃ®to,"When mysterious foreign entrepreneurs appear with the intention of tearing down Treasure Town and replacing it with an amusement park, Black and White face their greatest adversaries yet. It is up to the destructive Black to save the fate of the city and up to the gentle White to save Black from his own dark nature.Â On the street of an unnamed city, literally high-flying urchins Black and White look to protect their turf from invasion from other gangs. While he can be tough in a fight or wielding a weapon, White is an 11-year-old who can't even dress himself. Slightly older, Black is more worldly and treats his buddy with paternal love. Both look on their city as ""our town."" Also prone to seeing the city as his property is world-weary yakuza leader Suzuki, aka the Rat. Feeling the town has become too placid, Suzuki plots his return, much to the consternation of local police.",0
tt0816520,Return to Halloweentown,"As Halloweentown prepares to celebrate its 1,000th anniversary, Marnie Piper and her brother Dylan return to Witch University, where trouble is in session from the Sinister Sisters and from someone who's plotting to use Marnie's powers for evil.",0
tt0859594,Barbie in the 12 Dancing Princesses,"King Randolph sends for his cousin Duchess Rowena to help turn his daughters, Princess Genevieve and her 11 sisters, into better ladies. But the Duchess takes away all the sisters fun, including the sisters favorite pastime: dancing.Thinking all hope is lost they find a secret passageway to a magical land were they can dance the night away.",0
tt0449077,The Net 2.0,"The life of a young computer systems analyst is thrown into turmoil when, after arriving in Istanbul to start a new job, she finds her credit cards useless, her bank account empty, and her identity stolen.",0
tt0458480,Simon Says,"Five college friends choose to spend their vacation debauching at the riverside. They find the perfect place to camp out, but end up crossing paths with twin brothers, Simon and Stanley. The twins then begins to knock off the campers in some extremely creative (and extremely gruesome) ways.",0
tt0409681,The Alibi,"Con man Ray Elliot decides to leave crime behind to start a company that sells fake alibis to clients who have been unfaithful to their significant others. It seems that the streetwise Ray has found his calling, until he unexpectedly becomes a murder suspect in a case involving one of his most influential customers. Now, as the police and an assassin called ""The Mormon"" track Ray, he and his attractive assistant, Lola, must clear their own names.",0
tt0463953,The Cutting Edge: Going for the Gold,Two ice skaters develop a love-hate relationship while dreaming of Olympic glory.,0
tt0425326,Outsourced,"After his entire department is outsourced, an American novelty products salesman heads to India to train his replacement.",0
tt0443527,The Hamiltons,"The Hamilton's seem to be an ordinary American family, living in a small town in Northern California and dealing with the problems of everyday life. They've also been recently adjusting to the untimely death of their parents, but since have moved on.",0
tt0493424,Attack Force,"Marshall Lawson is the commander of an elite military unit. Marshall Lawson loses his strike-team in a cold-blooded and seemingly random attack, and he takes it upon himself to investigate the attack, with the help of his girlfriend Tia and his friend Dwayne.",0
tt0800022,Daft Punk's Electroma,"Follows the history of two robots, the members of Daft Punk, on their quest to become human.",0
tt0498360,Jesse Stone: Night Passage,"In this prequel to 'Stone Cold,' Tom Selleck reprises his role as Jesse Stone, an L.A. cop who relocates to a small town only to find himself immersed in one mystery after the other.",0
tt0442207,EnfermÃ©s dehors,"Once upon a time, somewhere... a homeless guy finds a policeman's uniform...",0
tt0380066,The Woods,"Set in 1965 New England, a troubled girl encounters mysterious happenings in the woods surrounding an isolated girls school that she was sent to by her estranged parents.",0
tt0411267,The Dark,AdÃ¨le and her daughter Sarah are traveling on the Welsh coastline to see her husband James when Sarah disappears. A different but similar looking girl appears who says she died in a past time. AdÃ¨le tries to discover what happened to her daughter as she is tormented by Celtic mythology from the past.,0
tt0863136,Peter & the Wolf,"An animated retelling set to Prokofiev's suite. Peter is a slight lad, solitary, locked out of the woods by his protective grandfather",0
tt0462667,Les Brigades du Tigre,"The film, set in 1912, is about the exploits of France's first motorized police brigade.",0
tt0470000,Wicked Little Things,"Karen, Sarah, and Emma Tunney are all moving to a small town in Pennsylvania where, unknown to them, in 1913, a horrid mine accident trapped dozens of children alive, underground. But there's a problem. They're still alive.",0
tt0420087,A Prairie Home Companion,"A look at what goes on backstage during the last broadcast of America's most celebrated radio show, where singing cowboys Dusty and Lefty, a country music siren, and a host of others hold court",0
tt0478724,PrÃªte-moi ta main,"Life is easy for 43-year-old Luis, a happy single guy, fulfilled in his job of star nose with a perfume creation company, cosseted by his mother and five sisters. It could have lasted for a whole life, but fed up with mollycoddling and helping him, his mother and sisters decide it's time he got married, and the sooner the better!",0
tt0492330,Poltergay,"Emma and Marc, two young lovers, move into a house which has been uninhabited for thirty years. What they don't know is that in 1979, in a cave under the house, there was a gay disco, which burned down when a foam machine short-circuited, and five bodies were never found. Today, the house is haunted by five gay ghosts. However, only Marc is able to see them, and his visions drive Emma away.",0
tt0428446,The Darwin Awards,"After botching the capture of a notorious serial killer, idiosyncratic detective Michael Burrows loses his job with the San Francisco Police. He becomes an investigator for an insurance company and joins forces with a cynical field agent to probe suspicious and unusual deaths.",0
tt0489062,Going to Pieces: The Rise and Fall of the Slasher Film,"This historical and critical look at slasher films, which includes dozens of clips, begins with ""Halloween,"" ""Friday the 13th,"" and ""Prom Night."" The films' directors, writers, producers, and special effects creators comment on the films' making and success. During the Reagan years, the films get gorier, budgets get smaller, and their appeal wanes. Then, ""Nightmare on Elm Street"" revives the genre. Jump to the late 90s, when ""Scream"" brings humor and TV stars into the mix. Although some criticize the genre as misogynistic (Siskel and Ebert), most of the talking heads celebrate the films: as long as there are teenagers, there will be slasher films, says one.",0
tt0468094,The Road to Guantanamo,"Part drama, part documentary, The Road to GuantÃ¡namo focuses on the Tipton Three, a trio of British Muslims who were held in Guantanamo Bay for two years until they were released without charge.",0
